date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:35	2240/2240	---MC-	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202016%2017:23:35%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F05%2F30%2Fthe-ret-macro%2F	malisper.me/wp-json/oembed/1.0/embedac31.json	(from http://malisper.me/2015/05/30/the-ret-macro/)
13:23:35	32065/32065	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:35%20GMT	http://malisper.me/2015/10/13/or/?replytocom=988	malisper.me/2015/10/13/or/index3364.html	(from http://malisper.me/2015/10/13/or/)
13:23:36	2454/2454	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:35%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F05%2F30%2Fthe-ret-macro%2F&format=xml	malisper.me/wp-json/oembed/1.0/embed39cf	(from http://malisper.me/2015/05/30/the-ret-macro/)
13:23:36	32062/32062	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:35%20GMT	http://malisper.me/2015/10/13/or/?replytocom=1020	malisper.me/2015/10/13/or/index37ad.html	(from http://malisper.me/2015/10/13/or/)
13:23:37	32064/32064	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:35%20GMT	http://malisper.me/2015/10/13/or/?replytocom=1017	malisper.me/2015/10/13/or/indexa3a6.html	(from http://malisper.me/2015/10/13/or/)
13:23:37	32062/32062	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:35%20GMT	http://malisper.me/2015/10/13/or/?replytocom=1019	malisper.me/2015/10/13/or/index6f45.html	(from http://malisper.me/2015/10/13/or/)
13:23:38	32064/32064	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:36%20GMT	http://malisper.me/2015/10/13/or/?replytocom=1042	malisper.me/2015/10/13/or/index3282.html	(from http://malisper.me/2015/10/13/or/)
13:23:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:37%20GMT	http://malisper.me/?p=270	malisper.me/index5295.html	(from http://malisper.me/2015/09/22/getting-places/)
13:23:38	32067/32067	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:36%20GMT	http://malisper.me/2015/10/13/or/?replytocom=1192	malisper.me/2015/10/13/or/index128d.html	(from http://malisper.me/2015/10/13/or/)
13:23:38	5228/5228	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2015/09/22/getting-places/feed/	malisper.me/2015/09/22/getting-places/feed/index.html	(from http://malisper.me/2015/09/22/getting-places/)
